model_a,model_b,layer,domain,cka,rsa_spearman,knn_overlap,procrustes_residual
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_4,algebraic_geometry,0.31152278184890747,0.775672738332186,0.49007952831482243,0.06216488196214945
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_4,analogy_composition,0.3252771496772766,0.7741756156548625,0.48248458241105296,0.058656203185150885
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_4,factual_recall,0.40216514468193054,0.8244997507935049,0.5173712806801042,0.06145376347533424
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_4,logical_reasoning,0.3188686966896057,0.7832471160771683,0.5182049159990336,0.06137251699545979
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_4,narrative_structure,0.34552323818206787,0.8025090765879509,0.4658233922939805,0.060499230079629214
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_4,symbolic_code,0.34748396277427673,0.798986087678338,0.5225631721219957,0.06191484999804342
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_8,algebraic_geometry,0.4449770450592041,0.7489012543289075,0.4690274268215444,0.05472487581128507
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_8,analogy_composition,0.4421173930168152,0.7039433465680047,0.4313499164234458,0.05312393619996846
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_8,factual_recall,0.48814505338668823,0.69794510734896,0.42583133155114583,0.056680021752172086
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_8,logical_reasoning,0.5175688862800598,0.7410392057267068,0.4811015455133102,0.05693375420957737
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_8,narrative_structure,0.4503939747810364,0.7649679690661664,0.49411021984551395,0.05470130307891293
lfm2_5_1_2b_instruct,qwen2_5_0_5b_instruct,layer_8,symbolic_code,0.46568548679351807,0.7250132991687261,0.4635359798440294,0.05729802099188733
