model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma2_2b_it,gemma3_1b_pt,layer_0,0.9889845252037048,0.8773880865385157,0.8299062049062049,0.005882243089808116
gemma2_2b_it,gemma3_1b_pt,layer_10,0.582253098487854,0.7804384021185732,0.5782053503867229,0.029599130928825153
gemma2_2b_it,gemma3_1b_pt,layer_12,0.6392152905464172,0.7476811999587318,0.5486820505202858,0.02820492188870526
gemma2_2b_it,gemma3_1b_pt,layer_2,0.8624467253684998,0.6297544556108947,0.548402237740473,0.01883862089528194
gemma2_2b_it,gemma3_1b_pt,layer_4,0.908916175365448,0.6056756326299892,0.5502374939874939,0.01762071421437065
gemma2_2b_it,gemma3_1b_pt,layer_6,0.8167711496353149,0.7476795860498586,0.5998237329119682,0.020214461932153656
gemma2_2b_it,gemma3_1b_pt,layer_8,0.5403397679328918,0.7861601017897974,0.5632450111616778,0.03480079112010282
gemma2_2b_it,gemma3_4b_it,layer_0,0.9909208416938782,0.9177465218231686,0.8489760239760241,0.0051706011606441225
gemma2_2b_it,gemma3_4b_it,layer_10,0.5859502553939819,0.8871481530503721,0.6389062326562326,0.036371863266580255
gemma2_2b_it,gemma3_4b_it,layer_12,0.5562409162521362,0.9257514511131829,0.6067078210460564,0.04177451596954285
gemma2_2b_it,gemma3_4b_it,layer_2,0.9136236310005188,0.5491702315875863,0.5627395888425301,0.015843756762457813
gemma2_2b_it,gemma3_4b_it,layer_4,0.9322589039802551,0.584102751600529,0.5932120575502928,0.015360681732615365
gemma2_2b_it,gemma3_4b_it,layer_6,0.6312695145606995,0.7997570692561801,0.6391397409779763,0.03073049249164414
gemma2_2b_it,gemma3_4b_it,layer_8,0.5710942149162292,0.8355221719870249,0.6146461789844143,0.03194400586786199
gemma2_2b_it,gemma3_4b_pt,layer_0,0.9911060333251953,0.9205035143644855,0.8454785954785955,0.005136485508296795
gemma2_2b_it,gemma3_4b_pt,layer_10,0.5493499040603638,0.8498411151279763,0.6036502304884658,0.0384751205839603
gemma2_2b_it,gemma3_4b_pt,layer_12,0.4842138886451721,0.8817161444767996,0.6002520083402436,0.04206810558465575
gemma2_2b_it,gemma3_4b_pt,layer_2,0.9166103601455688,0.5354827476720831,0.5614144570026923,0.01546267331418831
gemma2_2b_it,gemma3_4b_pt,layer_4,0.8910017609596252,0.5285850634366541,0.5677479383361737,0.016804110864216786
gemma2_2b_it,gemma3_4b_pt,layer_6,0.675611674785614,0.7340320770089482,0.597034447034447,0.027710939777063993
gemma2_2b_it,gemma3_4b_pt,layer_8,0.5406072735786438,0.7687490410177475,0.5875003536768243,0.03426718601804437
gemma2_2b_it,lfm2_5_1_2b_base,layer_0,0.9851430058479309,0.9026023255917027,0.7292115292115293,0.01088591555734457
gemma2_2b_it,lfm2_5_1_2b_base,layer_10,0.9536909461021423,0.8463893238416133,0.5849464261228967,0.012682280043987425
gemma2_2b_it,lfm2_5_1_2b_base,layer_12,0.9360106587409973,0.8954008983748787,0.531942254368725,0.01426952589744677
gemma2_2b_it,lfm2_5_1_2b_base,layer_2,0.9322225451469421,0.592422478805873,0.5592003040532453,0.013439579278300836
